,formula,structure,spacegroup,formation_energy_ev_natom,bandgap_energy_ev
890,FeO2,"Full Formula (Fe1 O2)
Reduced Formula: FeO2
abc   :   2.967499   3.047896   4.630014
angles:  90.000000  87.442814 120.900330
Sites (3)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Fe    -0         0         0
  1  O      0.341671  0.670836  0.210266
  2  O      0.658329  0.329164  0.789734",12,-1.327075304166667,0.0
891,Fe2O3,"Full Formula (Fe2 O3)
Reduced Formula: Fe2O3
abc   :   3.788512   3.788512   3.788512
angles:  90.197535  90.197535  90.197531
Sites (5)
  #  SP       a     b    c
---  ----  ----  ----  ---
  0  Fe    -0    -0    0
  1  Fe     0.5   0.5  0.5
  2  O      0.5   0.5  0
  3  O      0.5  -0    0.5
  4  O     -0     0.5  0.5",221,-1.0484754787500001,0.0
892,FeO2,"Full Formula (Fe4 O8)
Reduced Formula: FeO2
abc   :   5.478928   5.478928   5.953727
angles:  57.089413  57.089424  72.686907
Sites (12)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe    0.122726  0.122726  0.877274
  1  Fe    0.127274  0.127274  0.372726
  2  Fe    0.625     0.625     0.125
  3  Fe    0.625     0.625     0.625
  4  O     0.315871  0.315871  0.436052
  5  O     0.43597   0.817911  0.373059
  6  O     0.315871  0.315871  0.932208
  7  O     0.817911  0.43597   0.373059
  8  O     0.432089  0.81403   0.876941
  9  O     0.81403   0.432089  0.876941
 10  O     0.934129  0.934129  0.317792
 11  O     0.934129  0.934129  0.813948",136,-1.4535366916666668,0.0
893,Fe3O4,"Full Formula (Fe12 O16)
Reduced Formula: Fe3O4
abc   :   3.012780  10.056886  10.461103
angles:  90.000000  90.013872  90.000000
Sites (28)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe    0.279186  0.377359  0.250758
  1  Fe    0.272077  0.124205  0.750055
  2  Fe    0.720814  0.877359  0.249242
  3  Fe    0.727923  0.624205  0.749945
  4  Fe    0.246396  0.121257  0.072899
  5  Fe    0.753604  0.621257  0.427101
  6  Fe    0.245705  0.381649  0.926686
  7  Fe    0.754295  0.881649  0.573314
  8  Fe    0.753153  0.880463  0.925961
  9  Fe    0.753951  0.619842  0.073265
 10  Fe    0.246847  0.380462  0.574039
 11  Fe    0.246049  0.119842  0.426735
 12  O     0.252887  0.186518  0.250753
 13  O     0.252945  0.312112  0.751242
 14  O     0.747113  0.686518  0.249247
 15  O     0.747055  0.812112  0.748758
 16  O     0.252802  0.487538  0.101607
 17  O     0.251852  0.010221  0.897435
 18  O     0.747198  0.987538  0.398393
 19  O     0.748148  0.510221  0.602565
 20  O     0.747457  0.511368  0.89756
 21  O     0.747713  0.989047  0.098853
 22  O     0.252543  0.011368  0.60244
 23  O     0.252287  0.489047  0.401147
 24  O     0.750002  0.249562  0.00121
 25  O     0.249998  0.749562  0.49879
 26  O     0.251756  0.74886   0.999232
 27  O     0.748244  0.24886   0.500768",57,-1.7416583260714285,0.35809999999999986
894,Fe2O3,"Full Formula (Fe4 O6)
Reduced Formula: Fe2O3
abc   :   2.872334   4.975466   7.311786
angles:  90.000000  90.000000 106.777139
Sites (10)
  #  SP           a         b          c
---  ----  --------  --------  ---------
  0  Fe    0         0          0.5
  1  Fe    0         0         -0
  2  Fe    0.248947  0.497893   0.25
  3  Fe    0.751053  0.502107   0.75
  4  O     0.897186  0.794372   0.25
  5  O     0.102814  0.205628   0.75
  6  O     0.63899   0.27798    0.424667
  7  O     0.36101   0.72202    0.575333
  8  O     0.63899   0.27798    0.075333
  9  O     0.36101   0.72202    0.924667",63,-1.6800790417500004,0.6061000000000001
895,FeO2,"Full Formula (Fe2 O4)
Reduced Formula: FeO2
abc   :   2.991708   2.991707   9.992690
angles:  90.000004  81.390763 119.999989
Sites (6)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe    0.5       0.75      0.749999
  1  Fe    0.499998  0.249999  0.250002
  2  O     0.231771  0.615885  0.152344
  3  O     0.232397  0.116199  0.651404
  4  O     0.768229  0.884115  0.347656
  5  O     0.767604  0.383802  0.848594",166,-1.3305633891666666,0.0
896,Fe5O7,"Full Formula (Fe5 O7)
Reduced Formula: Fe5O7
abc   :   2.914240   5.087072   8.883098
angles: 104.604105  90.000000 106.644704
Sites (12)
  #  SP            a         b          c
---  ----  ---------  --------  ---------
  0  Fe    -0         0         -0
  1  Fe     0.305416  0.610831   0.184101
  2  Fe     0.694584  0.389169   0.815899
  3  Fe     0.110638  0.221277   0.415307
  4  Fe     0.889362  0.778723   0.584693
  5  O      0.03938   0.07876    0.786301
  6  O      0.96062   0.92124    0.213699
  7  O      0.262719  0.525438   0.635549
  8  O      0.737281  0.474562   0.364451
  9  O      0.347008  0.694017   0.948297
 10  O      0.652992  0.305983   0.051703
 11  O      0.5       0          0.5",12,-1.714549427395833,0.0
897,FeO2,"Full Formula (Fe8 O16)
Reduced Formula: FeO2
abc   :   2.966564   8.777199  10.718071
angles:  90.366322  90.000019  90.000030
Sites (24)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe    0.249999  0.41435   0.103598
  1  Fe    0.75      0.085861  0.603331
  2  Fe    0.25      0.911266  0.396567
  3  Fe    0.75      0.587848  0.896573
  4  Fe    0.749999  0.551884  0.383481
  5  Fe    0.25      0.447762  0.617292
  6  Fe    0.75      0.052546  0.11845
  7  Fe    0.25      0.949544  0.88161
  8  O     0.249999  0.91975   0.07053
  9  O     0.75      0.082914  0.927918
 10  O     0.249999  0.418744  0.427837
 11  O     0.75      0.581607  0.573393
 12  O     0.25      0.034533  0.713266
 13  O     0.749999  0.961719  0.286223
 14  O     0.249999  0.532463  0.787199
 15  O     0.749999  0.468854  0.213173
 16  O     0.25      0.619398  0.012376
 17  O     0.749999  0.383013  0.987829
 18  O     0.25      0.115035  0.486652
 19  O     0.749999  0.880233  0.512941
 20  O     0.749999  0.808572  0.853741
 21  O     0.25      0.193253  0.146877
 22  O     0.25      0.692036  0.355964
 23  O     0.749999  0.306814  0.643176",62,-1.4064501304166666,0.0
898,FeO2,"Full Formula (Fe2 O4)
Reduced Formula: FeO2
abc   :   3.044867   3.897314   5.768806
angles:  90.000000 105.302078  90.000000
Sites (6)
  #  SP           a     b         c
---  ----  --------  ----  --------
  0  Fe    0.662393  0.25  0.324787
  1  Fe    0.337607  0.75  0.675213
  2  O     0.290699  0.25  0.581398
  3  O     0.709301  0.75  0.418602
  4  O     0.052215  0.25  0.10443
  5  O     0.947785  0.75  0.89557",63,-1.3235137091666662,0.0
899,Fe3O4,"Full Formula (Fe6 O8)
Reduced Formula: Fe3O4
abc   :   6.020903   6.020902   6.047050
angles: 120.143757  90.000003  60.287513
Sites (14)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe    0.5       0.5       0.5
  1  Fe    0.5       0.5       0
  2  Fe    0         0         0.5
  3  Fe    0.5       0         0.5
  4  Fe    0.126082  0.252165  0.126082
  5  Fe    0.873918  0.747835  0.873918
  6  O     0.741534  0.004581  0.263048
  7  O     0.736952  0.516933  0.258466
  8  O     0.256766  0.513532  0.256766
  9  O     0.263048  0.483067  0.741534
 10  O     0.258466  0.995419  0.258466
 11  O     0.743234  0.486468  0.743234
 12  O     0.258466  0.995419  0.736952
 13  O     0.741534  0.004581  0.741534",227,-1.8400589399999998,0.0
900,Fe3O4,"Full Formula (Fe24 O32)
Reduced Formula: Fe3O4
abc   :   6.095518   6.078977  17.130066
angles:  90.000000  90.000000  90.000000
Sites (56)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.509085  0.511437  0.627585
  1  O     0.509085  0.488563  0.872415
  2  O     0.490915  0.011437  0.372415
  3  O     0.490915  0.988563  0.127585
  4  O     0.490915  0.488563  0.372415
  5  O     0.490915  0.511437  0.127585
  6  O     0.509085  0.988563  0.627585
  7  O     0.509085  0.011437  0.872415
  8  O     0.988563  0.509327  0.631101
  9  O     0.988563  0.490673  0.868899
 10  O     0.011437  0.009326  0.368899
 11  O     0.011437  0.990673  0.131101
 12  O     0.011437  0.490673  0.368899
 13  O     0.011437  0.509327  0.131101
 14  O     0.988563  0.990673  0.631101
 15  O     0.988563  0.009326  0.868899
 16  O     0.771876  0.75      0.250043
 17  O     0.771876  0.25      0.249957
 18  O     0.228124  0.25      0.749957
 19  O     0.228124  0.75      0.750043
 20  O     0.230573  0.75      0.244977
 21  O     0.230573  0.25      0.255023
 22  O     0.769427  0.25      0.755023
 23  O     0.769427  0.75      0.744977
 24  O     0.739371  0.75      0.002015
 25  O     0.739371  0.25      0.497985
 26  O     0.260629  0.25      0.997985
 27  O     0.260629  0.75      0.502015
 28  O     0.244523  0.75      0.004344
 29  O     0.244523  0.25      0.495656
 30  O     0.755477  0.25      0.995656
 31  O     0.755477  0.75      0.504344
 32  Fe    0.749725  0.75      0.123959
 33  Fe    0.749725  0.25      0.376041
 34  Fe    0.250275  0.25      0.876041
 35  Fe    0.250275  0.75      0.623959
 36  Fe    0.255624  0.75      0.121504
 37  Fe    0.255624  0.25      0.378496
 38  Fe    0.744376  0.25      0.878496
 39  Fe    0.744376  0.75      0.621504
 40  Fe    0.999277  0.5       0.75
 41  Fe    0.000723  0         0.25
 42  Fe    0.000723  0.5       0.25
 43  Fe    0.999277  0         0.75
 44  Fe    0.5       0.5       0.5
 45  Fe    0.5       0.5       0
 46  Fe    0.5       0         0.5
 47  Fe    0.5       0         0
 48  Fe    0.497817  0.75      0.311113
 49  Fe    0.497817  0.25      0.188887
 50  Fe    0.502183  0.25      0.688887
 51  Fe    0.502183  0.75      0.811113
 52  Fe    0.007284  0.75      0.436719
 53  Fe    0.007284  0.25      0.063281
 54  Fe    0.992716  0.25      0.563281
 55  Fe    0.992716  0.75      0.936719",57,-1.7986348975000002,0.8744000000000001
901,Fe2O3,"Full Formula (Fe8 O12)
Reduced Formula: Fe2O3
abc   :   3.019408   5.179549  15.917065
angles:  90.000000  90.000000 106.946222
Sites (20)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe    0.8653    0.730603  0.047394
  1  Fe    0.134698  0.269396  0.952606
  2  Fe    0.8653    0.730603  0.452606
  3  Fe    0.134698  0.269396  0.547394
  4  Fe    0.403793  0.807585  0.647299
  5  Fe    0.596207  0.192415  0.352702
  6  Fe    0.596207  0.192415  0.147298
  7  Fe    0.403793  0.807585  0.852701
  8  O     0.499999  0         0.5
  9  O     0.499999  0         0
 10  O     0.028705  0.05741   0.852519
 11  O     0.971295  0.94259   0.147482
 12  O     0.971295  0.94259   0.352518
 13  O     0.028705  0.05741   0.647482
 14  O     0.771885  0.543772  0.927494
 15  O     0.228114  0.456229  0.072506
 16  O     0.228114  0.456229  0.427494
 17  O     0.771885  0.543772  0.572506
 18  O     0.320556  0.641112  0.75
 19  O     0.679442  0.358887  0.25",63,-1.639584132250001,0.6582000000000003
902,Fe3O4,"Full Formula (Fe24 O32)
Reduced Formula: Fe3O4
abc   :   6.091776   6.025541  17.253827
angles:  90.000000  90.000000  90.000000
Sites (56)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  O     0.496968  0.516213  0.625596
  1  O     0.496968  0.483787  0.874404
  2  O     0.503032  0.016214  0.374404
  3  O     0.503032  0.983786  0.125596
  4  O     0.503032  0.483787  0.374404
  5  O     0.503032  0.516213  0.125596
  6  O     0.496968  0.983786  0.625596
  7  O     0.496968  0.016214  0.874404
  8  O     0.997434  0.516094  0.624662
  9  O     0.997434  0.483905  0.875338
 10  O     0.002566  0.016095  0.375338
 11  O     0.002566  0.983904  0.124662
 12  O     0.002566  0.483905  0.375338
 13  O     0.002566  0.516094  0.124662
 14  O     0.997434  0.983904  0.624662
 15  O     0.997434  0.016095  0.875338
 16  O     0.758301  0.75      0.24386
 17  O     0.758301  0.25      0.25614
 18  O     0.241699  0.25      0.75614
 19  O     0.241699  0.75      0.74386
 20  O     0.249627  0.75      0.243665
 21  O     0.249627  0.25      0.256334
 22  O     0.750373  0.25      0.756334
 23  O     0.750373  0.75      0.743665
 24  O     0.744414  0.75      0.006308
 25  O     0.744414  0.25      0.493693
 26  O     0.255586  0.25      0.993693
 27  O     0.255586  0.75      0.506307
 28  O     0.7478    0.75      0.506245
 29  O     0.2522    0.25      0.493755
 30  O     0.7478    0.25      0.993755
 31  O     0.2522    0.75      0.006245
 32  Fe    0.753403  0.75      0.125341
 33  Fe    0.753403  0.25      0.37466
 34  Fe    0.246596  0.25      0.87466
 35  Fe    0.246596  0.75      0.625341
 36  Fe    0.253539  0.75      0.124553
 37  Fe    0.253539  0.25      0.375446
 38  Fe    0.746461  0.25      0.875447
 39  Fe    0.746461  0.75      0.624553
 40  Fe    0.995498  0.500001  0.75
 41  Fe    0.004502  0         0.25
 42  Fe    0.004502  0.500001  0.25
 43  Fe    0.995498  0         0.75
 44  Fe    0.500001  0.500001  0.5
 45  Fe    0.500001  0.500001  0
 46  Fe    0.500001  0         0.5
 47  Fe    0.500001  0         0
 48  Fe    0.503642  0.75      0.309518
 49  Fe    0.503642  0.25      0.190482
 50  Fe    0.496357  0.25      0.690482
 51  Fe    0.496357  0.75      0.809518
 52  Fe    0.000924  0.75      0.440393
 53  Fe    0.000924  0.25      0.059607
 54  Fe    0.999075  0.25      0.559606
 55  Fe    0.999075  0.75      0.940393",74,-1.7972602989285715,0.7350999999999996
903,Fe3O4,"Full Formula (Fe12 O16)
Reduced Formula: Fe3O4
abc   :   6.016886   6.103623   8.524367
angles:  89.558491  90.000000  90.000000
Sites (28)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe    0         0         0.5
  1  Fe    0         0.5       0.5
  2  Fe    0.5       0         0
  3  Fe    0.5       0.5       0
  4  Fe    0         0.245342  0.872644
  5  Fe    0         0.754658  0.127357
  6  Fe    0.5       0.255107  0.624264
  7  Fe    0.5       0.744893  0.375736
  8  Fe    0.747013  0.750019  0.751496
  9  Fe    0.747013  0.249982  0.248504
 10  Fe    0.252987  0.249982  0.248504
 11  Fe    0.252987  0.750019  0.751496
 12  O     0.76007   0.738268  0.506654
 13  O     0.76007   0.261732  0.493346
 14  O     0.23993   0.261732  0.493346
 15  O     0.23993   0.738268  0.506654
 16  O     0         0.491755  0.257539
 17  O     0         0.508245  0.742461
 18  O     0         0.988285  0.746062
 19  O     0         0.011715  0.253938
 20  O     0.741934  0.760885  0.9917
 21  O     0.741934  0.239115  0.0083
 22  O     0.258066  0.239115  0.0083
 23  O     0.258066  0.760885  0.9917
 24  O     0.5       0.491939  0.243832
 25  O     0.5       0.508061  0.756168
 26  O     0.5       0.9959    0.759556
 27  O     0.5       0.0041    0.240444",166,-1.8221878864285717,0.0019000000000000128
904,Fe10O11,"Full Formula (Fe20 O22)
Reduced Formula: Fe10O11
abc   :  34.261241  23.468813  10.757216
angles:  28.132743  29.544625   6.452291
Sites (42)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Fe    0.090859  6.5e-05   3.5e-05
  1  Fe    0.010189  0.993135  0.48552
  2  Fe    0.090909  1.8e-05   0.49995
  3  Fe    0.281811  0.987207  0.999795
  4  Fe    0.171655  0.006799  0.514564
  5  Fe    0.38675   0.963553  0.00053
  6  Fe    0.267534  0.003929  0.511279
  7  Fe    0.468041  0.983575  0.99506
  8  Fe    0.351645  0.012438  0.506905
  9  Fe    0.565669  0.967883  0.002658
 10  Fe    0.46694   0.972907  0.517389
 11  Fe    0.616071  0.032307  0.997141
 12  Fe    0.526554  0.034952  0.481605
 13  Fe    0.713803  0.016368  0.005006
 14  Fe    0.655157  0.965217  0.518369
 15  Fe    0.794929  0.036657  0.999457
 16  Fe    0.714881  0.027093  0.482579
 17  Fe    0.900133  0.012651  0.000176
 18  Fe    0.830259  0.987418  0.493095
 19  Fe    0.914358  0.995946  0.488772
 20  O     0.068165  0.468453  0.252615
 21  O     0.154714  0.468282  0.251964
 22  O     0.02731   0.531492  0.747857
 23  O     0.224667  0.49059   0.264611
 24  O     0.113629  0.531559  0.747435
 25  O     0.332641  0.477637  0.259394
 26  O     0.20386   0.538733  0.745834
 27  O     0.4151    0.47877   0.268169
 28  O     0.305374  0.51895   0.740059
 29  O     0.527232  0.454092  0.279239
 30  O     0.429548  0.482629  0.72458
 31  O     0.562055  0.528885  0.273984
 32  O     0.492144  0.5145    0.733746
 33  O     0.689677  0.485476  0.266317
 34  O     0.619721  0.471153  0.726087
 35  O     0.75241   0.517086  0.27553
 36  O     0.654534  0.546004  0.72071
 37  O     0.876354  0.481294  0.259752
 38  O     0.766738  0.52118   0.731859
 39  O     0.977924  0.46129   0.254217
 40  O     0.849208  0.522295  0.740645
 41  O     0.957032  0.509534  0.735507",2,-1.7067550999404768,1.4182999999999995
905,FeO2,"Full Formula (Fe12 O24)
Reduced Formula: FeO2
abc   :   6.006752   5.995762  17.751652
angles:  59.320270  59.766637  59.824647
Sites (36)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Fe     0.494153  0.494247  0.16684
  1  Fe    -0.00024   0.499914  0.50001
  2  Fe     0.502227  0.497022  0.333578
  3  Fe     0.494746  0.009213  0.167584
  4  Fe     0.499999  0.499625  0.500751
  5  Fe     0.011049  0.493776  0.167606
  6  Fe     0.499783  0.505688  0.666514
  7  Fe     0.499337  0.00082   0.499965
  8  Fe     0.499255  0.50026   0.833918
  9  Fe     0.499455  0.998543  0.83356
 10  Fe     0.998789  0.500476  0.833232
 11  Fe     0.880158  0.874332  0.953984
 12  O      0.239246  0.242952  0.10626
 13  O      0.239597  0.701202  0.105043
 14  O      0.252794  0.259386  0.243798
 15  O      0.697796  0.241969  0.105672
 16  O      0.276756  0.253672  0.42088
 17  O      0.311686  0.728461  0.243312
 18  O      0.747772  0.743133  0.087757
 19  O      0.730093  0.309421  0.244165
 20  O      0.273848  0.699288  0.417153
 21  O      0.270469  0.256482  0.567672
 22  O      0.706006  0.256925  0.420175
 23  O      0.733427  0.729349  0.243003
 24  O      0.278297  0.283862  0.746216
 25  O      0.295496  0.741081  0.581166
 26  O      0.729513  0.74338   0.43227
 27  O      0.727268  0.301192  0.583073
 28  O      0.268081  0.26697   0.901381
 29  O      0.277523  0.70808   0.746831
 30  O      0.704462  0.282615  0.746241
 31  O      0.720501  0.742534  0.580448
 32  O      0.262728  0.76317   0.902027
 33  O      0.764938  0.259958  0.902297
 34  O      0.727292  0.728032  0.768521
 35  O      0.764097  0.761373  0.901996",8,-1.3260964444444454,0.0
